season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2003-2004,Liga FUTVE,Clausura,Jornada 5,UHAQegmE,2004-02-11T21:30:00+00:00,2004-02-11T17:30:00-04:00,Monagas,Trujillanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 5,thEUfD2K,2004-02-11T21:30:00+00:00,2004-02-11T17:30:00-04:00,U. A. Maracaibo,El Vigía,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 6,xfl6yYer,2004-02-15T21:30:00+00:00,2004-02-15T17:30:00-04:00,Carabobo,Caracas,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 6,KE1vtEmR,2004-02-15T21:30:00+00:00,2004-02-15T17:30:00-04:00,El Vigía,Dep. Táchira,0,4,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 6,xv6NZBQf,2004-02-15T21:30:00+00:00,2004-02-15T17:30:00-04:00,Mineros,U. A. Maracaibo,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 6,fFGIzhBl,2004-02-15T21:30:00+00:00,2004-02-15T17:30:00-04:00,Miranda,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 6,GU4RYVu1,2004-02-15T21:30:00+00:00,2004-02-15T17:30:00-04:00,Trujillanos,Estudiantes M.,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 7,zBXZrG38,2004-02-19T21:30:00+00:00,2004-02-19T17:30:00-04:00,Caracas,Trujillanos,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 7,E1WwrzJE,2004-02-19T21:30:00+00:00,2004-02-19T17:30:00-04:00,Estudiantes M.,Miranda,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 7,tO2zsfYK,2004-02-19T21:30:00+00:00,2004-02-19T17:30:00-04:00,Monagas,El Vigía,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 7,4nHuLCB1,2004-02-20T21:30:00+00:00,2004-02-20T17:30:00-04:00,Dep. Táchira,Mineros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 7,IkLqKWQ7,2004-02-20T21:30:00+00:00,2004-02-20T17:30:00-04:00,U. A. Maracaibo,Carabobo,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 8,EcOSNERr,2004-02-29T21:30:00+00:00,2004-02-29T17:30:00-04:00,Carabobo,Dep. Táchira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 8,8WDhSfJR,2004-02-29T21:30:00+00:00,2004-02-29T17:30:00-04:00,El Vigía,Estudiantes M.,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 8,MNRzMhde,2004-02-29T21:30:00+00:00,2004-02-29T17:30:00-04:00,Mineros,Monagas,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 8,rXSWMYtk,2004-02-29T21:30:00+00:00,2004-02-29T17:30:00-04:00,Miranda,Trujillanos,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 5,Q7OmTz4L,2004-03-03T21:30:00+00:00,2004-03-03T17:30:00-04:00,Dep. Táchira,Miranda,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 9,0pFp7gs2,2004-03-07T21:30:00+00:00,2004-03-07T17:30:00-04:00,Caracas,Miranda,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 9,tKMyWxK2,2004-03-07T21:30:00+00:00,2004-03-07T17:30:00-04:00,Estudiantes M.,Mineros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 9,KALuVdZ8,2004-03-07T21:30:00+00:00,2004-03-07T17:30:00-04:00,Monagas,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 9,EXKqUGlF,2004-03-07T21:30:00+00:00,2004-03-07T17:30:00-04:00,Trujillanos,El Vigía,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 10,ETCY9ecq,2004-03-14T21:30:00+00:00,2004-03-14T17:30:00-04:00,Estudiantes M.,Carabobo,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 10,8nz6EykS,2004-03-14T21:30:00+00:00,2004-03-14T17:30:00-04:00,Miranda,El Vigía,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 10,SWGx9FCk,2004-03-14T21:30:00+00:00,2004-03-14T17:30:00-04:00,Monagas,U. A. Maracaibo,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 10,MgGt8ZRe,2004-03-14T21:30:00+00:00,2004-03-14T17:30:00-04:00,Trujillanos,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 11,reLxJazc,2004-03-21T21:30:00+00:00,2004-03-21T17:30:00-04:00,Carabobo,Trujillanos,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 11,dbPtIJk3,2004-03-21T21:30:00+00:00,2004-03-21T17:30:00-04:00,Caracas,El Vigía,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 11,vNEoHw59,2004-03-21T21:30:00+00:00,2004-03-21T17:30:00-04:00,Dep. Táchira,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 11,IDDkGcKF,2004-03-21T21:30:00+00:00,2004-03-21T17:30:00-04:00,Mineros,Miranda,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 11,QwDgFHZL,2004-03-21T21:30:00+00:00,2004-03-21T17:30:00-04:00,U. A. Maracaibo,Estudiantes M.,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 8,QZ8nfGcd,2004-03-24T21:30:00+00:00,2004-03-24T17:30:00-04:00,U. A. Maracaibo,Caracas,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 10,nqAredrj,2004-03-28T20:30:00+00:00,2004-03-28T16:30:00-04:00,Dep. Táchira,Caracas,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 12,lWh3H6Eb,2004-04-04T20:30:00+00:00,2004-04-04T16:30:00-04:00,El Vigía,Mineros,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 12,bLh6EpqB,2004-04-04T20:30:00+00:00,2004-04-04T16:30:00-04:00,Estudiantes M.,Dep. Táchira,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 12,Wfr8GQT4,2004-04-04T20:30:00+00:00,2004-04-04T16:30:00-04:00,Miranda,Carabobo,2,4,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 12,hrhAD4bH,2004-04-04T20:30:00+00:00,2004-04-04T16:30:00-04:00,Monagas,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 12,U7FwdxTq,2004-04-04T20:30:00+00:00,2004-04-04T16:30:00-04:00,Trujillanos,U. A. Maracaibo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 13,KWdYa5qO,2004-04-11T20:30:00+00:00,2004-04-11T16:30:00-04:00,Carabobo,El Vigía,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 13,YZ0xaPbU,2004-04-11T20:30:00+00:00,2004-04-11T16:30:00-04:00,Caracas,Mineros,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 13,2FjiK8Uu,2004-04-11T20:30:00+00:00,2004-04-11T16:30:00-04:00,Dep. Táchira,Trujillanos,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 13,t6keJSqn,2004-04-11T20:30:00+00:00,2004-04-11T16:30:00-04:00,Monagas,Estudiantes M.,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 13,AufaInah,2004-04-11T20:30:00+00:00,2004-04-11T16:30:00-04:00,U. A. Maracaibo,Miranda,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 14,UyLC4TUh,2004-04-14T20:30:00+00:00,2004-04-14T16:30:00-04:00,El Vigía,U. A. Maracaibo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 14,67sT27a5,2004-04-14T20:30:00+00:00,2004-04-14T16:30:00-04:00,Estudiantes M.,Caracas,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 14,nJbQ1REB,2004-04-14T20:30:00+00:00,2004-04-14T16:30:00-04:00,Mineros,Carabobo,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 14,ObKG3mpa,2004-04-14T20:30:00+00:00,2004-04-14T16:30:00-04:00,Miranda,Dep. Táchira,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 14,Q9cU0oUH,2004-04-14T20:30:00+00:00,2004-04-14T16:30:00-04:00,Trujillanos,Monagas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 15,0xPsmSaI,2004-04-18T20:30:00+00:00,2004-04-18T16:30:00-04:00,Caracas,Carabobo,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 15,vTNonnFO,2004-04-18T20:30:00+00:00,2004-04-18T16:30:00-04:00,Dep. Táchira,El Vigía,5,4,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 15,W0uxBViP,2004-04-18T20:30:00+00:00,2004-04-18T16:30:00-04:00,Estudiantes M.,Trujillanos,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 15,Y9R36k0t,2004-04-18T20:30:00+00:00,2004-04-18T16:30:00-04:00,Monagas,Miranda,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 15,GYG859Fn,2004-04-18T20:30:00+00:00,2004-04-18T16:30:00-04:00,U. A. Maracaibo,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 16,U79IjA0g,2004-04-25T20:30:00+00:00,2004-04-25T16:30:00-04:00,Carabobo,U. A. Maracaibo,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 16,CWEDijom,2004-04-25T20:30:00+00:00,2004-04-25T16:30:00-04:00,El Vigía,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 16,6wWYllV5,2004-04-25T20:30:00+00:00,2004-04-25T16:30:00-04:00,Mineros,Dep. Táchira,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 16,CGWUkUFa,2004-04-25T20:30:00+00:00,2004-04-25T16:30:00-04:00,Miranda,Estudiantes M.,4,3,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 16,IDZxl8pC,2004-04-25T20:30:00+00:00,2004-04-25T16:30:00-04:00,Trujillanos,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 5,YuG9hWVt,2004-04-29T20:30:00+00:00,2004-04-29T16:30:00-04:00,Dep. Táchira,Carabobo,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 17,IqOrzkGC,2004-05-02T20:30:00+00:00,2004-05-02T16:30:00-04:00,Caracas,U. A. Maracaibo,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 17,dzNnZ8VI,2004-05-02T20:30:00+00:00,2004-05-02T16:30:00-04:00,Estudiantes M.,El Vigía,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 17,2cPwbh8J,2004-05-02T20:30:00+00:00,2004-05-02T16:30:00-04:00,Monagas,Mineros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 17,G0TscCNP,2004-05-02T20:30:00+00:00,2004-05-02T16:30:00-04:00,Trujillanos,Miranda,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 9,v5JvnARc,2004-05-07T20:30:00+00:00,2004-05-07T16:30:00-04:00,Dep. Táchira,U. A. Maracaibo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 18,pYhKwXGm,2004-05-09T20:30:00+00:00,2004-05-09T16:30:00-04:00,Carabobo,Monagas,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 18,jBgGvD1s,2004-05-09T20:30:00+00:00,2004-05-09T16:30:00-04:00,El Vigía,Trujillanos,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 18,pIAyxBo0,2004-05-09T20:30:00+00:00,2004-05-09T16:30:00-04:00,Mineros,Estudiantes M.,4,2,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 18,2gLWxiWg,2004-05-09T20:30:00+00:00,2004-05-09T16:30:00-04:00,Miranda,Caracas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Clausura,Jornada 18,O89uyV06,2004-05-09T20:30:00+00:00,2004-05-09T16:30:00-04:00,U. A. Maracaibo,Dep. Táchira,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Descenso,Final,tSWwD3ba,2004-05-14T22:30:00+00:00,2004-05-14T18:30:00-04:00,Dep. Anzoátegui,Estudiantes M.,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
2003-2004,Liga FUTVE,Descenso,Final,n5XZDqqg,2004-05-22T22:30:00+00:00,2004-05-22T18:30:00-04:00,Estudiantes M.,Dep. Anzoátegui,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2003-2004/resultados/
